Brand,Model Name,Model Image,Technology,2G bands,Status,SIM,Resolution,OS,Internal,Video,,
icemobile,Icemobile Tropical 3,https://cdn2.gsmarena.com/vv/bigpic/icemobile-tropical3.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),128 x 160 pixels (~114 ppi density),,,,,
icemobile,Icemobile Quattro,https://cdn2.gsmarena.com/vv/bigpic/icemobile-quattro.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"320 x 240 pixels, 4:3 ratio (~174 ppi density)",,,,,
icemobile,Icemobile Prime Plus,https://cdn2.gsmarena.com/vv/bigpic/icemobile-galaxy-prime-plus.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (Mini-SIM),"480 x 800 pixels, 5:3 ratio (~187 ppi density)",Android 4.0 (Ice Cream Sandwich),"4 GB, 512 MB RAM",Yes,,
icemobile,Icemobile Submarine,https://cdn2.gsmarena.com/vv/bigpic/icemobile-submarine.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (Mini-SIM),176 x 144 pixels (~114 ppi density),,,Yes,,
icemobile,Icemobile Charm,https://cdn2.gsmarena.com/vv/bigpic/icemobile-charm.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),128 x 160 pixels (~114 ppi density),,,No,,
icemobile,Icemobile Apollo Touch,https://cdn2.gsmarena.com/vv/bigpic/icemobile-apollo-touch.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3.6 (Gingerbread),,Yes,,
icemobile,Icemobile Apollo,https://cdn2.gsmarena.com/vv/bigpic/icemobile-apollo.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"480 x 320 pixels, 3:2 ratio (~222 ppi density)",Android 2.3.6 (Gingerbread),,Yes,,
icemobile,Icemobile Sol II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-sol2.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,Yes,,
icemobile,Icemobile Diamond Dust,https://cdn2.gsmarena.com/vv/bigpic/icemobile-diamond-dust.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),176 x 144 pixels (~103 ppi density),,"16 MB ROM, 8 Mb RAM",Yes,,
icemobile,Icemobile Blizzard,https://cdn2.gsmarena.com/vv/bigpic/icemobile-blizzard.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)",176 x 220 pixels,,128 MB + 32 MB,Yes,,
icemobile,Icemobile Rock Lite,https://cdn2.gsmarena.com/vv/bigpic/icemobile-rock-lite.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),128 x 160 pixels (~114 ppi density),,,,,
icemobile,Icemobile Cenior,https://cdn2.gsmarena.com/vv/bigpic/icemobile-cenior.jpg,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (Mini-SIM),128 x 160 pixels,,64 MB + 32 MB,Yes,,
icemobile,Icemobile Acqua,https://cdn2.gsmarena.com/vv/bigpic/icemobile-acqua.jpg,GSM,GSM 850 / 900 / 1800 / 1900,Discontinued,Mini-SIM,128 x 160 pixels (~116 ppi density),,2 GB,Yes,,
icemobile,Icemobile Prime,https://cdn2.gsmarena.com/vv/bigpic/icemobile-galaxy-prime.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (Mini-SIM),"480 x 800 pixels, 5:3 ratio (~179 ppi density)",Android 2.3 (Gingerbread),"512 MB, 512 MB RAM",Yes,,
icemobile,Icemobile Rock Mini,https://cdn2.gsmarena.com/vv/bigpic/icemobile-rock-mini.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),128 x 160 pixels (~114 ppi density),,,Yes,,
icemobile,Icemobile Twilight II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-twilight2.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,Yes,,
icemobile,Icemobile Fuego,https://cdn2.gsmarena.com/vv/bigpic/icemobile-fuego.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),220 x 176 pixels (~141 ppi density),,,Yes,,
icemobile,Icemobile Hurricane II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-hurricane-ii.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)","240 x 320 pixels, 4:3 ratio",,128 + 64 MB,Yes,,
icemobile,Icemobile Sol,https://cdn2.gsmarena.com/vv/bigpic/icemobile-sol.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,
icemobile,Icemobile Twister,https://cdn2.gsmarena.com/vv/bigpic/icemobile-twister.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,Yes,,
icemobile,Icemobile Wave,https://cdn2.gsmarena.com/vv/bigpic/icemobile-wave.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,Yes,,
icemobile,Icemobile Tornado II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-tornado-ii.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"320 x 240 pixels, 4:3 ratio (~182 ppi density)",,,Yes,,
icemobile,Icemobile Storm,https://cdn2.gsmarena.com/vv/bigpic/icemobile-storm.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Triple SIM (Mini-SIM),220 x 176 pixels (~141 ppi density),,,Yes,,
icemobile,Icemobile Clima II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-clima-ii.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"640 x 320 pixels, 18:9 ratio (~298 ppi density)",Android 2.2 (Froyo),,Yes,,
icemobile,Icemobile Flurry II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-flurryII.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)",220 x 176 pixels (~141 ppi density),,,Yes,,
icemobile,Icemobile Shine,https://cdn2.gsmarena.com/vv/bigpic/icemobile-shine.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Discontinued,Mini-SIM,"320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.2 (Froyo),"512 MB, 256 MB RAM",Yes,,
icemobile,Icemobile Crystal,https://cdn2.gsmarena.com/vv/bigpic/icemobile-crystal.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)","240 x 400 pixels, 5:3 ratio (~133 ppi density)",Android 2.2 (Froyo),512 MB + 256 MB,Yes,,
icemobile,Icemobile Comet II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-cometII.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)",220 x 176 pixels (~128 ppi density),,,,,
icemobile,Icemobile Viento II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-viento-II.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)",220 x 176 pixels (~141 ppi density),,,,,
icemobile,Icemobile Rock,https://cdn2.gsmarena.com/vv/bigpic/icemobile-rock.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)",128 x 160 pixels (~116 ppi density),,,,,
icemobile,Icemobile Tropical,https://cdn2.gsmarena.com/vv/bigpic/icemobile-tropical-1.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)",160 x 128 pixels (~114 ppi density),,,Yes,,
icemobile,Icemobile Tropical II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-tropical-ii-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)",160 x 128 pixels (~114 ppi density),,,,,
icemobile,Icemobile Rainbow II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-rainbow2.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)","120 x 160 pixels, 4:3 ratio (~111 ppi density)",,,Yes,,
icemobile,Icemobile Rainbow,https://cdn2.gsmarena.com/vv/bigpic/icemobile-rainbow.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)","120 x 160 pixels, 4:3 ratio (~111 ppi density)",,,No,,
icemobile,Icemobile Twilight,https://cdn2.gsmarena.com/vv/bigpic/icemobile-twilight.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Discontinued,Dual SIM (Mini-SIM),"240 x 320 pixels, 4:3 ratio (~222 ppi density)",,,Yes,,
infinix,Infinix Smart3 Plus,https://cdn2.gsmarena.com/vv/bigpic/infinix-smart3-plus.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2019, April","Dual SIM (Micro-SIM, dual stand-by)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)",Android 9.0 (Pie),"32 GB, 2/3 GB RAM",1080p@30fps,,
infinix,Infinix S4,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot-s4.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2019, April","Dual SIM (Nano-SIM, dual stand-by)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",Android 9.0 (Pie),"64 GB, 6 GB RAM or 32 GB, 3 GB RAM",1080p@30fps,,
infinix,Infinix Hot 7 Pro,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot-7-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2019, March","Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~260 ppi density)",Android 9.0 (Pie),"32/64 GB, 2/3/6 GB RAM",1080p@30fps,,
infinix,Infinix Hot 7,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot7.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2019, January","Dual SIM (Micro-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~260 ppi density)",Android 8.0 Oreo (Go edition),"32 GB, 2 GB RAM or 16 GB, 1 GB RAM",1080p@30fps,,
infinix,Infinix Zero 6 Pro,https://cdn2.gsmarena.com/vv/bigpic/infinix-zero-6.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2019, March","Dual SIM (Nano-SIM, dual stand-by)",FullHD+,Android 8.0 (Oreo),"128 GB, 6 GB RAM",1080p@30fps,,
infinix,Infinix Zero 6,https://cdn2.gsmarena.com/vv/bigpic/infinix-zero-6.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2019, March","Dual SIM (Nano-SIM, dual stand-by)",FullHD+,Android 8.0 (Oreo),"64 GB, 6 GB RAM",1080p@30fps,,
infinix,Infinix Smart 2 HD,https://cdn2.gsmarena.com/vv/bigpic/infinix-smart2-hd-n.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, October","Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~268 ppi density)",Android 8.1 (Oreo),"16 GB, 1 GB RAM",1080p@30fps,,
infinix,Infinix Hot 6X,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot6x-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Nano-SIM, dual stand-by)",720 x 1500 pixels (~268 ppi density),Android 8.1 (Oreo),"32 GB, 3 RAM or 16 GB, 2 GB RAM",1080p@30fps,,
infinix,Infinix Note 5 Stylus,https://cdn2.gsmarena.com/vv/bigpic/infinix-note5-stylus-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)",Android 8.1 (Oreo), Android One,"32/64 GB, 4 GB RAM","2160p@30fps, 1080p@30fps (gyro-EIS), 720p@120fps",
infinix,Infinix S3X,https://cdn2.gsmarena.com/vv/bigpic/infinix-s3x-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Nano-SIM, dual stand-by)",720 x 1500 pixels (~268 ppi density),Android 8.1 (Oreo),"64 GB, 4 GB RAM or 32 GB, 3 GB RAM",1080p@30fps,,
infinix,Infinix Hot 6,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot6-n.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Micro-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~268 ppi density)",Android 8.1 (Oreo) - 2 GB modelAndroid 8.1 Oreo (Go edition) - 1 GB model,"16 GB, 1/2 GB RAM",1080p@30fps,,
infinix,Infinix Note 5,https://cdn2.gsmarena.com/vv/bigpic/infinix-note5-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Nano-SIM, dual stand-by)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",Android 8.1 (Oreo), Android One,"64 GB, 4 GB RAM or 32 GB, 3 GB RAM",1080p@30fps,
infinix,Infinix Smart 2 Pro,https://cdn2.gsmarena.com/vv/bigpic/infinix-smart2-pro-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~293 ppi density)",Android 8.1 (Oreo),"16 GB, 2 GB RAM",1080p@30fps,,
infinix,Infinix Smart 2,https://cdn2.gsmarena.com/vv/bigpic/infinix-smart2-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~293 ppi density)",Android 8.1 (Oreo) or Android 8.1 Oreo (Go edition),"32 GB, 3 GB RAM or 16 GB, 1/2 GB RAM",1080p@30fps,,
infinix,Infinix Hot 6 Pro,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot6-pro-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~268 ppi density)",Android 8.0 (Oreo),"32 GB, 3 GB RAM or 16 GB, 2 GB RAM",1080p@30fps,,
infinix,Infinix Hot S3,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot-s3-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Android 8.1 (Oreo),"32 GB, 3 GB RAM",1080p@30fps,,
infinix,Infinix Zero 5 Pro,https://cdn2.gsmarena.com/vv/bigpic/infinix-zero5-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Micro-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~368 ppi density)",Android 7.0 (Nougat),"128 GB, 6 GB RAM",1080p@30fps,,
infinix,Infinix Zero 5,https://cdn2.gsmarena.com/vv/bigpic/infinix-zero5-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Micro-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~368 ppi density)",Android 7.0 (Nougat),"64 GB, 6 GB RAM",1080p@30fps,,
infinix,Infinix Hot 5 Lite,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot5-lite-n.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2017,"Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 7.0 (Nougat),"16 GB, 1 GB RAM",720p@30fps,,
infinix,Infinix Hot 5,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot5-n.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2017,"Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 7.0 (Nougat),"16 GB, 2 GB RAM",720p@30fps,,
infinix,Infinix Note 4 Pro,https://cdn2.gsmarena.com/vv/bigpic/infinix-note4-pro-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2017, July","Dual SIM (Micro-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)",Android 7.0 (Nougat),"32 GB, 3 GB RAM or 16 GB, 2 GB RAM",1080p@30fps,,
infinix,Infinix Note 4,https://cdn2.gsmarena.com/vv/bigpic/infinix-note4-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2018,"Dual SIM (Micro-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)",Android 7.0 (Nougat),"16 GB, 2 GB RAM",1080p@30fps,,
infinix,Infinix Smart,https://cdn2.gsmarena.com/vv/bigpic/infinix-smart-n.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2017,"Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 7.0 (Nougat),"16 GB, 1 GB RAM",720p@30fps,,
infinix,Infinix Zero 4 Plus,https://cdn2.gsmarena.com/vv/bigpic/infinix-zero4-plus-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2017, March","Dual SIM (Micro-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~368 ppi density)",Android 6.0 (Marshmallow),"64 GB, 4 GB RAM",1080p@30fps,,
infinix,Infinix Zero 4,https://cdn2.gsmarena.com/vv/bigpic/infinix-zero4-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2017, March","Dual SIM (Micro-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 6.0 (Marshmallow),"32 GB, 3 GB RAM",1080p@30fps,,
infinix,Infinix S2 Pro,https://cdn2.gsmarena.com/vv/bigpic/infinix-s2-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Available. Released 2017,"Hybrid Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",Android 7.0 (Nougat),"32 GB, 3 GB RAM (S2 Pro) or 16 GB, 2 GB RAM (S2)",1080p@30fps,,
infinix,Infinix Hot 4 Pro,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot4-pro-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, August","Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 6.0 (Marshmallow),"16 GB, 2 GB RAM",1080p@30fps,,
infinix,Infinix Hot 4,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot4-n.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, July","Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 6.0 (Marshmallow),"16 GB, 1/2 GB RAM",1080p@30fps,,
infinix,Infinix Note 3 Pro,https://cdn2.gsmarena.com/vv/bigpic/infinix-note3-pro-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, July","Dual SIM (Micro-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",Android 6.0 (Marshmallow),"16 GB, 2/3 GB RAM",1080p@30fps,,
infinix,Infinix Note 3,https://cdn2.gsmarena.com/vv/bigpic/infinix-note3-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, July","Dual SIM (Micro-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",Android 6.0 (Marshmallow),"16 GB, 2 GB RAM",1080p@30fps,,
infinix,Infinix Hot S,https://cdn2.gsmarena.com/vv/bigpic/infinix-hot-s-n.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, June","Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",Android 6.0 (Marshmallow),"16 GB, 2 GB RAM",1080p@30fps,,
innostream,Innostream INNO A20,https://cdn2.gsmarena.com/vv/bigpic/innostream-a20.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,176 x 220 pixels,,64 MB (128 MB optional),Yes,,
innostream,Innostream INNO P10,https://cdn2.gsmarena.com/vv/bigpic/innostream-p10.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,128 x 160 pixels,,,Yes,,
innostream,Innostream INNO A10,https://cdn2.gsmarena.com/vv/bigpic/ina10.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,128 x 160 pixels,,128 MB,Yes,,
innostream,Innostream INNO 75,https://cdn2.gsmarena.com/vv/bigpic/ininno75.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"128 x 128 pixels, 1:1 ratio",,,Yes,,
innostream,Innostream INNO 50,https://cdn2.gsmarena.com/vv/bigpic/ininno50.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"176 x 220 pixels, 11 lines",,12 MB,Yes,,
innostream,Innostream INNO 36,https://cdn2.gsmarena.com/vv/bigpic/innostream-36.gif,GSM,GSM 900 / 1800,Cancelled,Mini-SIM,128 x 143 pixels,,,Yes,,
innostream,Innostream INNO 79,https://cdn2.gsmarena.com/vv/bigpic/ininno79.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 160 pixels, 11 lines",,,Yes,,
innostream,Innostream INNO 78,https://cdn2.gsmarena.com/vv/bigpic/ininno78.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 160 pixels, 11 lines",,,Yes,,
innostream,Innostream INNO 30,https://cdn2.gsmarena.com/vv/bigpic/ininno30.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"128 x 160 pixels, 11 lines",,,Yes,,
innostream,Innostream INNO 55,https://cdn2.gsmarena.com/vv/bigpic/ininno55.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"128 x 160 pixels, 11 lines",,,Yes,,
innostream,Innostream INNO 70,https://cdn2.gsmarena.com/vv/bigpic/ininno70.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 160 pixels, 11 lines",,4 MB,Yes,,
innostream,Innostream INNO 99,https://cdn2.gsmarena.com/vv/bigpic/ininno99.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"128 x 160 pixels, 11 lines",,,Yes,,
innostream,Innostream INNO 90,https://cdn2.gsmarena.com/vv/bigpic/ininno90.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"128 x 160 pixels, 11 lines",,4 MB,Yes,,
innostream,Innostream INNO 89,https://cdn2.gsmarena.com/vv/bigpic/ininno89.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"128 x 160 pixels, 11 lines",,,Yes,,
innostream,Innostream INNO 80,https://cdn2.gsmarena.com/vv/bigpic/ininno80.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"128 x 160 pixels, 11 lines",,,Yes,,
innostream,Innostream INNO 120,https://cdn2.gsmarena.com/vv/bigpic/ininno120.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 144 pixels, 10 lines",,,,,
innostream,Innostream INNO 110,https://cdn2.gsmarena.com/vv/bigpic/ininno110.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 144 pixels, 10 lines",,,,,
innostream,Innostream INNO 100,https://cdn2.gsmarena.com/vv/bigpic/ininno100.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 144 pixels, 10 lines",,,,,
inq,iNQ Cloud Touch,https://cdn2.gsmarena.com/vv/bigpic/inq-cloud-touch.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Discontinued,Mini-SIM,"320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.2 (Froyo),512 MB,Yes,,
inq,iNQ Cloud Q,https://cdn2.gsmarena.com/vv/bigpic/inq-cloud-q.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Cancelled,Mini-SIM,"400 x 240 pixels, 5:3 ratio (~179 ppi density)",Android 2.2 (Froyo),4 MB,Yes,,
inq,iNQ Chat 3G,https://cdn2.gsmarena.com/vv/bigpic/inq-chat-3g.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"320 x 240 pixels, 4:3 ratio",,100 MB,Yes,,
inq,iNQ Mini 3G,https://cdn2.gsmarena.com/vv/bigpic/inq-mini-3g.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"240 x 320 pixels, 4:3 ratio (~182 ppi density)",,50 MB,Yes,,
inq,iNQ iNQ1,https://cdn2.gsmarena.com/vv/bigpic/inq1.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"240 x 320 pixels, 4:3 ratio (~182 ppi density)",,50 MB,Yes,,
